363.731,210,-259.808,-360,259.808,-330,363.731,210,-259.808,360,389.711,135,-155.885,-420,311.769,-270,259.808,330,-77.9423,435,-181.865,405,-337.75,285,155.885,-390,-181.865,405,311.769,-300,-181.865,405,337.75,255,155.885,-390,311.769,270,-311.769,300,-207.846,390,285.788,-315,-233.827,-375,-77.9423,435
363.731,210,-233.827,375,337.75,-255,-77.9423,435,337.75,-255,-285.788,345,-233.827,375,363.731,-210,129.904,-405,-181.865,405,129.904,-405,207.846,-360,259.808,330,363.731,-180,-259.808,-360,337.75,-255,-181.865,-405,-51.9615,450,-207.846,-390,259.808,330,-285.788,315
-259.808,360,389.711,135,-311.769,300,155.885,-390,311.769,-300,311.769,-270,363.731,-180,389.711,105,337.75,255,-233.827,375,-285.788,345,311.769,-270,233.827,-345,-363.731,240,-259.808,-360,311.769,-270,-181.865,-405,155.885,-390,-337.75,285,-337.75,285,-337.75,285,-363.731,240,337.75,-255,-285.788,315,311.769,300,-389.711,195
-389.711,195,363.731,-240,-181.865,-405,-155.885,420,-285.788,345,-259.808,360,-311.769,300,-129.904,405,363.731,-210,363.731,210,363.731,240,311.769,270,259.808,330,-155.885,-420,-155.885,-420,-259.808,-360,-259.808,360,389.711,165,259.808,330,311.769,-300,-207.846,-390,-207.846,-390,233.827,-345,-181.865,405
233.827,-375,-311.769,300,259.808,-360,311.769,300,337.75,-255,129.904,-405,415.692,120,337.75,255,415.692,120,389.711,165,-103.923,420,-77.9423,435,415.692,150,285.788,315,337.75,-285,259.808,330,337.75,-285,-103.923,420,-363.731,210,389.711,135,-207.846,-390,389.711,135,-181.865,-405,-77.9423,435,-155.885,-420,-155.885,-420,-181.865,405,233.827,-375,311.769,-300
-207.846,-390,-363.731,240,363.731,-210,311.769,270,311.769,300,-233.827,375,-363.731,240,-207.846,-390,181.865,-375,-181.865,405,-233.827,-375,129.904,-405,155.885,-390,363.731,-210,-129.904,435,259.808,-330,389.711,135,155.885,-390,363.731,-210,285.788,-315,233.827,-345,233.827,-345,363.731,-180
259.808,-330,389.711,165,-207.846,390,363.731,210,-285.788,-315,-337.75,255,311.769,300,-337.75,285,285.788,315,-233.827,-345,-311.769,300,-103.923,420,311.769,300,-311.769,300,-233.827,-375,-181.865,405,311.769,-300,-389.711,195,285.788,-345,-285.788,315,363.731,210
-181.865,-405,311.769,300,337.75,-255,363.731,-240,-233.827,375,-337.75,285,389.711,165,-103.923,420,285.788,-315,389.711,135,389.711,-195,-389.711,195,363.731,240,-207.846,-390,-389.711,195,-363.731,210,-389.711,195,-233.827,375,311.769,300,-311.769,300,233.827,-375,181.865,-405,-285.788,315,337.75,-255,363.731,-210
285.788,-315,-285.788,-345,311.769,-300,-129.904,405,-285.788,345,-181.865,405,259.808,330,363.731,210,-207.846,-390,337.75,-255,-389.711,195,-363.731,240,-181.865,405,-259.808,-360,-233.827,375,-337.75,285,-259.808,-360,-207.846,390,-233.827,375,-285.788,-345,-285.788,345,259.808,330,-181.865,405,259.808,-330,363.731,210,-233.827,375,285.788,315,311.769,270,-285.788,-315
-77.9423,435,-233.827,-375,389.711,165,311.769,-270,-311.769,300,-259.808,360,311.769,270,-233.827,375,-311.769,300,-77.9423,435,311.769,300,311.769,-300,155.885,-390,363.731,-210,259.808,-330,-233.827,-375,-207.846,-390,-129.904,405,-207.846,390,-77.9423,435,311.769,270,-207.846,390,415.692,120,389.711,165,-207.846,-390,311.769,-300,-363.731,240,-155.885,-420,-233.827,375,-285.788,315,311.769,-300,207.846,-390
-155.885,420,-129.904,405,-233.827,375,311.769,-300,-155.885,-420,-285.788,-315,-389.711,195,363.731,210,-181.865,-405,363.731,-210,311.769,300,259.808,330,-337.75,285,-337.75,285,-233.827,-375,-155.885,-420,-77.9423,435
-285.788,-315,-207.846,390,-181.865,405,-51.9615,450,-259.808,-360,-389.711,195,-389.711,195,-181.865,405,337.75,255,-155.885,420,-285.788,-315,-129.904,435,-389.711,195,-259.808,-330,415.692,120,363.731,-210,-259.808,360,-155.885,420,181.865,-375,311.769,300,337.75,-225,259.808,-330,389.711,195,-337.75,285,337.75,-225,-389.711,225,-259.808,360,-389.711,195,-207.846,-390,-389.711,195,181.865,-375,-77.9423,435,415.692,120
415.692,120,389.711,165,-389.711,195,-155.885,420,337.75,-255,285.788,-315,129.904,-405,285.788,-315,389.711,195,-311.769,300,337.75,255,-51.9615,450,415.692,120,-207.846,-390,-337.75,285,129.904,-405,-311.769,300,-311.769,300,-285.788,-315,-155.885,420,-181.865,405,-389.711,195,-337.75,285,-389.711,195,-389.711,195,-285.788,-315
311.769,-270,155.885,-390,-233.827,375,-311.769,300,207.846,-390,-363.731,240,-77.9423,435,155.885,-390,285.788,315,-181.865,-405,-233.827,375,259.808,360,285.788,-345,-181.865,-405,363.731,210,-285.788,315,363.731,240,-51.9615,420,285.788,315,-337.75,255,233.827,-375,389.711,195,415.692,120,-233.827,-435,311.769,-300,337.75,285,-103.923,420,415.692,120,233.827,-375,415.692,150
-181.865,405,129.904,-405,-181.865,405,-389.711,195,-181.865,405,-181.865,405,-155.885,-420,-285.788,315,-233.827,375,-77.9423,435,-233.827,-375,-77.9423,435,-285.788,345,-181.865,405,-207.846,390,-77.9423,435,-233.827,375,337.75,-255
-337.75,285,207.846,-390,-311.769,300,311.769,-300,-259.808,360,-389.711,195,-415.692,210,363.731,-210,-233.827,375,-259.808,-330,155.885,-390,-259.808,-330,155.885,-390,389.711,135,285.788,-315,337.75,255
129.904,-405,-259.808,-360,-181.865,405,259.808,330,-363.731,210,311.769,300,-155.885,-420,-259.808,360,337.75,-255,-363.731,210,155.885,-390,337.75,255,311.769,-270,337.75,-255,-181.865,405,-285.788,-315,-233.827,375,311.769,-300,-181.865,-435,-233.827,375,363.731,-240,-285.788,345,-233.827,375,-129.904,405
259.808,330,259.808,330,-207.846,-390,-207.846,390,-337.75,255,363.731,-210,-337.75,255,285.788,315,-155.885,420,337.75,-255,207.846,-390,-207.846,390,-51.9615,420,363.731,210,363.731,210,363.731,210,363.731,180
129.904,-405,-181.865,405,259.808,330,-337.75,285,-77.9423,435,311.769,-270,-285.788,315,-337.75,255,-181.865,-405,207.846,-390,337.75,-255,129.904,-405,-337.75,285,415.692,120,311.769,-270,129.904,-405,-337.75,255,-233.827,-375,-285.788,315,-389.711,195,-285.788,345,363.731,-210,-311.769,300,389.711,135,311.769,-270,-311.769,300,-337.75,255,-233.827,-375,-259.808,360,-389.711,195,-155.885,420,-103.923,420,-181.865,405,-77.9423,435
